ID,Fold,Frac_A,Frac_C,Frac_D,Frac_E,Frac_F,Frac_G,Frac_H,Frac_I,Frac_K,Frac_L,Frac_M,Frac_N,Frac_P,Frac_Q,Frac_R,Frac_S,Frac_T,Frac_V,Frac_W,Frac_Y,Length
P22821,Fold1,0.0963855421686747,0.006024096385542169,0.012048192771084338,0.012048192771084338,0.06626506024096386,0.08433734939759036,0.018072289156626505,0.13855421686746988,0.03614457831325301,0.14457831325301204,0.030120481927710843,0.018072289156626505,0.05421686746987952,0.012048192771084338,0.030120481927710843,0.05421686746987952,0.060240963855421686,0.10240963855421686,0.0,0.024096385542168676,166
P81594,Fold1,0.08764044943820225,0.029213483146067417,0.05393258426966292,0.060674157303370786,0.04269662921348315,0.0853932584269663,0.020224719101123594,0.058426966292134834,0.07191011235955057,0.04943820224719101,0.035955056179775284,0.035955056179775284,0.05393258426966292,0.024719101123595506,0.04269662921348315,0.056179775280898875,0.0651685393258427,0.0651685393258427,0.02247191011235955,0.038202247191011236,445
P28611,Fold1,0.12962962962962962,0.0,0.037037037037037035,0.09259259259259259,0.04814814814814815,0.07037037037037037,0.014814814814814815,0.08148148148148149,0.07037037037037037,0.11851851851851852,0.03333333333333333,0.022222222222222223,0.02962962962962963,0.037037037037037035,0.02962962962962963,0.04814814814814815,0.044444444444444446,0.07407407407407407,0.007407407407407408,0.011111111111111112,270
Q50367,Fold1,0.08287292817679558,0.008287292817679558,0.07458563535911603,0.04696132596685083,0.024861878453038673,0.08287292817679558,0.0027624309392265192,0.06077348066298342,0.09392265193370165,0.08839779005524862,0.0055248618784530384,0.07458563535911603,0.019337016574585635,0.022099447513812154,0.0055248618784530384,0.08287292817679558,0.11878453038674033,0.06906077348066299,0.0055248618784530384,0.03038674033149171,362
P15363,Fold1,0.052109181141439205,0.0024813895781637717,0.06699751861042183,0.06451612903225806,0.07692307692307693,0.04962779156327544,0.01488833746898263,0.06451612903225806,0.12406947890818859,0.06699751861042183,0.007444168734491315,0.09925558312655088,0.03225806451612903,0.03225806451612903,0.009925558312655087,0.05707196029776675,0.06947890818858561,0.062034739454094295,0.019851116625310174,0.02729528535980149,403
P23648,Fold1,0.05660377358490566,0.006289308176100629,0.04716981132075472,0.05660377358490566,0.03773584905660377,0.07547169811320754,0.012578616352201259,0.0880503144654088,0.09748427672955975,0.09119496855345911,0.012578616352201259,0.07232704402515723,0.0440251572327044,0.025157232704402517,0.018867924528301886,0.09433962264150944,0.06289308176100629,0.050314465408805034,0.009433962264150943,0.040880503144654086,318
P31306,Fold1,0.10708898944193061,0.0015082956259426848,0.07993966817496229,0.06334841628959276,0.03619909502262444,0.05429864253393665,0.00904977375565611,0.030165912518853696,0.10407239819004525,0.07692307692307693,0.012066365007541479,0.05279034690799397,0.03167420814479638,0.042232277526395176,0.01809954751131222,0.08295625942684766,0.06787330316742081,0.06485671191553545,0.015082956259426848,0.049773755656108594,663
P39128,Fold1,0.07232704402515723,0.0031446540880503146,0.04716981132075472,0.02830188679245283,0.0880503144654088,0.06289308176100629,0.006289308176100629,0.0880503144654088,0.050314465408805034,0.1289308176100629,0.040880503144654086,0.025157232704402517,0.03459119496855346,0.025157232704402517,0.040880503144654086,0.05345911949685535,0.05660377358490566,0.06918238993710692,0.031446540880503145,0.04716981132075472,318
P0A334,Fold1,0.1375,0.0,0.025,0.05625,0.025,0.0875,0.03125,0.01875,0.0125,0.15,0.025,0.00625,0.03125,0.0125,0.10625,0.0375,0.075,0.1,0.03125,0.03125,160
P37386,Fold1,0.10323383084577115,0.007462686567164179,0.055970149253731345,0.06592039800995025,0.04228855721393035,0.07835820895522388,0.011194029850746268,0.09203980099502487,0.07960199004975124,0.08333333333333333,0.0236318407960199,0.03980099502487562,0.02736318407960199,0.028606965174129355,0.02736318407960199,0.053482587064676616,0.05721393034825871,0.09701492537313433,0.006218905472636816,0.01990049751243781,804
P30195,Fold1,0.017241379310344827,0.005070993914807302,0.05273833671399594,0.07606490872210954,0.060851926977687626,0.030425963488843813,0.017241379310344827,0.11257606490872211,0.09533468559837728,0.10243407707910751,0.014198782961460446,0.1075050709939148,0.028397565922920892,0.02434077079107505,0.03144016227180527,0.07910750507099391,0.037525354969574036,0.035496957403651115,0.010141987829614604,0.061866125760649086,986
P28628,Fold1,0.04891304347826087,0.0,0.08695652173913043,0.03804347826086957,0.059782608695652176,0.07065217391304347,0.016304347826086956,0.059782608695652176,0.10326086956521739,0.06521739130434782,0.03804347826086957,0.07608695652173914,0.03804347826086957,0.016304347826086956,0.05434782608695652,0.03804347826086957,0.03804347826086957,0.10326086956521739,0.005434782608695652,0.043478260869565216,184
O08362,Fold1,0.0925,0.0175,0.0625,0.065,0.0425,0.0525,0.03,0.05,0.0175,0.0975,0.0225,0.0225,0.0825,0.04,0.065,0.07,0.065,0.09,0.0075,0.0075,400
P96710,Fold1,0.07974137931034483,0.010775862068965518,0.01293103448275862,0.040948275862068964,0.06465517241379311,0.09913793103448276,0.00646551724137931,0.1206896551724138,0.040948275862068964,0.11206896551724138,0.04310344827586207,0.03017241379310345,0.032327586206896554,0.01939655172413793,0.03017241379310345,0.07543103448275862,0.05603448275862069,0.07974137931034483,0.01939655172413793,0.02586206896551724,464
P49022,Fold1,0.07769145394006659,0.0011098779134295228,0.05993340732519423,0.048834628190899,0.041065482796892344,0.05327413984461709,0.011098779134295227,0.09877913429522753,0.08213096559378469,0.09877913429522753,0.021087680355160933,0.06326304106548279,0.029966703662597113,0.05660377358490566,0.01220865704772475,0.08435072142064373,0.058823529411764705,0.06326304106548279,0.011098779134295227,0.026637069922308545,901
P50012,Fold1,0.09608540925266904,0.010676156583629894,0.02491103202846975,0.03558718861209965,0.099644128113879,0.07473309608540925,0.028469750889679714,0.06761565836298933,0.03558718861209965,0.1103202846975089,0.03558718861209965,0.02491103202846975,0.0498220640569395,0.02491103202846975,0.02491103202846975,0.042704626334519574,0.05338078291814947,0.099644128113879,0.021352313167259787,0.03914590747330961,281
P25959,Fold1,0.04032258064516129,0.008064516129032258,0.024193548387096774,0.08870967741935484,0.04838709677419355,0.056451612903225805,0.016129032258064516,0.07258064516129033,0.06451612903225806,0.11290322580645161,0.016129032258064516,0.03225806451612903,0.008064516129032258,0.07258064516129033,0.07258064516129033,0.056451612903225805,0.06451612903225806,0.08064516129032258,0.008064516129032258,0.056451612903225805,124
P28612,Fold1,0.06513409961685823,0.0,0.05363984674329502,0.1111111111111111,0.038314176245210725,0.04597701149425287,0.019157088122605363,0.06513409961685823,0.13026819923371646,0.08812260536398467,0.022988505747126436,0.05747126436781609,0.038314176245210725,0.019157088122605363,0.03065134099616858,0.08045977011494253,0.0421455938697318,0.06513409961685823,0.007662835249042145,0.019157088122605363,261
P54571,Fold1,0.07905982905982906,0.004273504273504274,0.03418803418803419,0.023504273504273504,0.053418803418803416,0.10256410256410256,0.01282051282051282,0.10683760683760683,0.0405982905982906,0.14743589743589744,0.03418803418803419,0.027777777777777776,0.029914529914529916,0.008547008547008548,0.017094017094017096,0.07264957264957266,0.05555555555555555,0.09829059829059829,0.017094017094017096,0.03418803418803419,468
P42237,Fold1,0.09230769230769231,0.01098901098901099,0.02857142857142857,0.024175824175824177,0.07912087912087912,0.1010989010989011,0.008791208791208791,0.08131868131868132,0.046153846153846156,0.10989010989010989,0.024175824175824177,0.024175824175824177,0.03956043956043956,0.026373626373626374,0.024175824175824177,0.08571428571428572,0.05274725274725275,0.08351648351648351,0.026373626373626374,0.03076923076923077,455
P24012,Fold1,0.07729468599033816,0.0,0.014492753623188406,0.043478260869565216,0.10628019323671498,0.08695652173913043,0.028985507246376812,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.04830917874396135,0.028985507246376812,0.024154589371980676,0.014492753623188406,0.014492753623188406,0.057971014492753624,0.0966183574879227,0.07246376811594203,0.024154589371980676,0.043478260869565216,207
P35596,Fold1,0.07730263157894737,0.0,0.07894736842105263,0.07072368421052631,0.03618421052631579,0.0756578947368421,0.01644736842105263,0.044407894736842105,0.05921052631578947,0.1118421052631579,0.02138157894736842,0.05098684210526316,0.03289473684210526,0.02631578947368421,0.05098684210526316,0.08223684210526316,0.05756578947368421,0.07401315789473684,0.004934210526315789,0.027960526315789474,608
O34360,Fold1,0.0718562874251497,0.011976047904191617,0.07784431137724551,0.059880239520958084,0.04790419161676647,0.07784431137724551,0.029940119760479042,0.0718562874251497,0.08383233532934131,0.08982035928143713,0.023952095808383235,0.05389221556886228,0.03592814371257485,0.041916167664670656,0.029940119760479042,0.041916167664670656,0.029940119760479042,0.04790419161676647,0.029940119760479042,0.041916167664670656,167
P21608,Fold1,0.11085972850678733,0.0022624434389140274,0.01583710407239819,0.02262443438914027,0.05203619909502263,0.11085972850678733,0.020361990950226245,0.11990950226244344,0.04072398190045249,0.12895927601809956,0.049773755656108594,0.03619909502262444,0.027149321266968326,0.00904977375565611,0.02262443438914027,0.06108597285067873,0.042986425339366516,0.09276018099547512,0.0022624434389140274,0.03167420814479638,442
P50738,Fold1,0.07339449541284404,0.0045871559633027525,0.027522935779816515,0.03669724770642202,0.09174311926605505,0.0779816513761468,0.03669724770642202,0.06880733944954129,0.04128440366972477,0.13302752293577982,0.04128440366972477,0.022935779816513763,0.03211009174311927,0.013761467889908258,0.027522935779816515,0.08256880733944955,0.013761467889908258,0.0963302752293578,0.022935779816513763,0.05504587155963303,218
P54582,Fold1,0.11260504201680673,0.0016806722689075631,0.02857142857142857,0.052100840336134456,0.06218487394957983,0.10252100840336134,0.013445378151260505,0.08403361344537816,0.023529411764705882,0.10420168067226891,0.02689075630252101,0.03697478991596639,0.030252100840336135,0.025210084033613446,0.04201680672268908,0.06890756302521009,0.06218487394957983,0.0773109243697479,0.030252100840336135,0.015126050420168067,595
P29761,Fold1,0.0754985754985755,0.004273504273504274,0.07407407407407407,0.06267806267806268,0.022792022792022793,0.0754985754985755,0.014245014245014245,0.07122507122507123,0.08262108262108261,0.0754985754985755,0.019943019943019943,0.06695156695156695,0.037037037037037035,0.024216524216524215,0.02849002849002849,0.0754985754985755,0.04843304843304843,0.05555555555555555,0.019943019943019943,0.06552706552706553,702
Q9ZFB5,Fold1,0.03943661971830986,0.011267605633802818,0.01971830985915493,0.028169014084507043,0.07887323943661972,0.059154929577464786,0.028169014084507043,0.16056338028169015,0.036619718309859155,0.14366197183098592,0.02535211267605634,0.022535211267605635,0.04507042253521127,0.028169014084507043,0.028169014084507043,0.0647887323943662,0.03943661971830986,0.08450704225352113,0.01971830985915493,0.036619718309859155,355
P21625,Fold1,0.1487603305785124,0.004132231404958678,0.04132231404958678,0.07024793388429752,0.024793388429752067,0.049586776859504134,0.004132231404958678,0.05371900826446281,0.11983471074380166,0.05371900826446281,0.004132231404958678,0.05371900826446281,0.03305785123966942,0.024793388429752067,0.008264462809917356,0.045454545454545456,0.11570247933884298,0.12396694214876033,0.0,0.02066115702479339,242
P39603,Fold1,0.11494252873563218,0.0,0.022988505747126436,0.011494252873563218,0.10344827586206896,0.022988505747126436,0.022988505747126436,0.11494252873563218,0.034482758620689655,0.13793103448275862,0.05747126436781609,0.022988505747126436,0.05747126436781609,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.022988505747126436,0.04597701149425287,87
A6QH29,Fold1,0.10493827160493827,0.0,0.08436213991769548,0.07407407407407407,0.012345679012345678,0.06378600823045268,0.047325102880658436,0.037037037037037035,0.09465020576131687,0.02263374485596708,0.0102880658436214,0.11934156378600823,0.026748971193415638,0.09259259259259259,0.03292181069958848,0.09053497942386832,0.04938271604938271,0.024691358024691357,0.0,0.012345679012345678,486
P33247,Fold1,0.09033280507131537,0.00792393026941363,0.06973058637083994,0.06497622820919176,0.03486529318541997,0.09667194928684628,0.01584786053882726,0.03803486529318542,0.03328050713153724,0.09033280507131537,0.025356576862123614,0.01584786053882726,0.06497622820919176,0.03645007923930269,0.07765451664025357,0.03803486529318542,0.04120443740095087,0.06814580031695722,0.039619651347068144,0.05071315372424723,631
P20487,Fold1,0.034013605442176874,0.0,0.034013605442176874,0.1360544217687075,0.05442176870748299,0.013605442176870748,0.02040816326530612,0.047619047619047616,0.14965986394557823,0.08163265306122448,0.07482993197278912,0.061224489795918366,0.0,0.10884353741496598,0.027210884353741496,0.061224489795918366,0.013605442176870748,0.04081632653061224,0.0,0.04081632653061224,147
P0A4N1,Fold1,0.08275862068965517,0.0,0.03218390804597701,0.011494252873563218,0.08045977011494253,0.07126436781609195,0.009195402298850575,0.1310344827586207,0.04597701149425287,0.10804597701149425,0.03218390804597701,0.052873563218390804,0.05517241379310345,0.029885057471264367,0.01839080459770115,0.05747126436781609,0.06666666666666667,0.05517241379310345,0.022988505747126436,0.0367816091954023,435
P25953,Fold1,0.0702247191011236,0.016853932584269662,0.047752808988764044,0.06741573033707865,0.025280898876404494,0.05337078651685393,0.03651685393258427,0.07865168539325842,0.06741573033707865,0.10674157303370786,0.025280898876404494,0.047752808988764044,0.028089887640449437,0.03932584269662921,0.06741573033707865,0.056179775280898875,0.06460674157303371,0.05898876404494382,0.0028089887640449437,0.03932584269662921,356
P36948,Fold1,0.08385093167701864,0.003105590062111801,0.018633540372670808,0.018633540372670808,0.043478260869565216,0.12732919254658384,0.009316770186335404,0.11180124223602485,0.037267080745341616,0.15838509316770186,0.031055900621118012,0.034161490683229816,0.031055900621118012,0.024844720496894408,0.034161490683229816,0.052795031055900624,0.06521739130434782,0.09006211180124224,0.003105590062111801,0.021739130434782608,322
O52866,Fold1,0.07692307692307693,0.006993006993006993,0.06293706293706294,0.05944055944055944,0.05244755244755245,0.08741258741258741,0.03496503496503497,0.06293706293706294,0.03146853146853147,0.08741258741258741,0.024475524475524476,0.04195804195804196,0.055944055944055944,0.02097902097902098,0.04895104895104895,0.04895104895104895,0.05244755244755245,0.07342657342657342,0.027972027972027972,0.04195804195804196,286
P39129,Fold1,0.08813559322033898,0.006779661016949152,0.02711864406779661,0.02711864406779661,0.08813559322033898,0.06440677966101695,0.01694915254237288,0.09491525423728814,0.04745762711864407,0.12542372881355932,0.03389830508474576,0.03728813559322034,0.05084745762711865,0.030508474576271188,0.02711864406779661,0.04745762711864407,0.06779661016949153,0.07457627118644068,0.013559322033898305,0.030508474576271188,295
P02983,Fold1,0.037037037037037035,0.010893246187363835,0.008714596949891068,0.02178649237472767,0.10239651416122005,0.08714596949891068,0.015250544662309368,0.13507625272331156,0.04793028322440087,0.11982570806100218,0.0392156862745098,0.0457516339869281,0.026143790849673203,0.008714596949891068,0.015250544662309368,0.10021786492374728,0.05664488017429194,0.08278867102396514,0.010893246187363835,0.02832244008714597,459
P39694,Fold1,0.1024390243902439,0.0,0.03414634146341464,0.1024390243902439,0.01951219512195122,0.1024390243902439,0.00975609756097561,0.09268292682926829,0.08292682926829269,0.03902439024390244,0.014634146341463415,0.05365853658536585,0.024390243902439025,0.06341463414634146,0.01951219512195122,0.05853658536585366,0.07317073170731707,0.08780487804878048,0.004878048780487805,0.014634146341463415,205
P50002,Fold1,0.07725321888412018,0.008583690987124463,0.06866952789699571,0.06437768240343347,0.03648068669527897,0.09012875536480687,0.019313304721030045,0.07510729613733906,0.0536480686695279,0.08583690987124463,0.032188841201716736,0.032188841201716736,0.04721030042918455,0.05150214592274678,0.04935622317596566,0.0407725321888412,0.06223175965665236,0.08369098712446352,0.002145922746781116,0.019313304721030045,466
Q9ZBM2,Fold1,0.14333333333333334,0.016666666666666666,0.03,0.02,0.04,0.06,0.02666666666666667,0.06333333333333334,0.02666666666666667,0.12,0.03333333333333333,0.016666666666666666,0.06333333333333334,0.023333333333333334,0.08,0.056666666666666664,0.04666666666666667,0.08666666666666667,0.02666666666666667,0.02,300
P19580,Fold1,0.07758620689655173,0.010775862068965518,0.04956896551724138,0.08189655172413793,0.040948275862068964,0.05818965517241379,0.017241379310344827,0.11206896551724138,0.05603448275862069,0.05818965517241379,0.032327586206896554,0.04956896551724138,0.03879310344827586,0.034482758620689655,0.0668103448275862,0.04525862068965517,0.04956896551724138,0.07112068965517242,0.01293103448275862,0.036637931034482756,464
P39793,Fold1,0.07549234135667396,0.0,0.09190371991247265,0.06236323851203501,0.03282275711159737,0.08315098468271334,0.00437636761487965,0.037199124726477024,0.10065645514223195,0.05142231947483589,0.015317286652078774,0.060175054704595186,0.0350109409190372,0.04814004376367615,0.024070021881838075,0.087527352297593,0.08096280087527352,0.06564551422319474,0.006564551422319475,0.037199124726477024,914
P12012,Fold1,0.109375,0.002232142857142857,0.020089285714285716,0.026785714285714284,0.0625,0.11160714285714286,0.011160714285714286,0.125,0.03794642857142857,0.14285714285714285,0.033482142857142856,0.029017857142857144,0.03571428571428571,0.013392857142857142,0.011160714285714286,0.0625,0.05803571428571429,0.08705357142857142,0.008928571428571428,0.011160714285714286,448
P39570,Fold1,0.06521739130434782,0.010869565217391304,0.01358695652173913,0.024456521739130436,0.11141304347826086,0.07336956521739131,0.01358695652173913,0.10869565217391304,0.051630434782608696,0.14130434782608695,0.035326086956521736,0.021739130434782608,0.03260869565217391,0.035326086956521736,0.024456521739130436,0.04891304347826087,0.06521739130434782,0.06793478260869565,0.016304347826086956,0.03804347826086957,368
Q04959,Fold1,0.1342281879194631,0.003355704697986577,0.026845637583892617,0.010067114093959731,0.026845637583892617,0.17785234899328858,0.003355704697986577,0.026845637583892617,0.020134228187919462,0.0738255033557047,0.006711409395973154,0.016778523489932886,0.1174496644295302,0.09060402684563758,0.006711409395973154,0.0738255033557047,0.04697986577181208,0.06711409395973154,0.006711409395973154,0.06375838926174497,298
P65565,Fold1,0.13131313131313133,0.020202020202020204,0.030303030303030304,0.020202020202020204,0.0707070707070707,0.050505050505050504,0.020202020202020204,0.06060606060606061,0.020202020202020204,0.13131313131313133,0.08080808080808081,0.06060606060606061,0.010101010101010102,0.010101010101010102,0.050505050505050504,0.04040404040404041,0.050505050505050504,0.12121212121212122,0.0,0.020202020202020204,99
P65561,Fold1,0.12195121951219512,0.0,0.01951219512195122,0.03170731707317073,0.06829268292682927,0.08780487804878048,0.00975609756097561,0.05609756097560976,0.024390243902439025,0.12195121951219512,0.03414634146341464,0.01707317073170732,0.06585365853658537,0.024390243902439025,0.041463414634146344,0.06097560975609756,0.06341463414634146,0.08536585365853659,0.036585365853658534,0.02926829268292683,410
P42252,Fold1,0.08571428571428572,0.004081632653061225,0.0326530612244898,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.0163265306122449,0.08571428571428572,0.036734693877551024,0.15918367346938775,0.044897959183673466,0.00816326530612245,0.044897959183673466,0.00816326530612245,0.053061224489795916,0.053061224489795916,0.053061224489795916,0.07755102040816327,0.012244897959183673,0.04081632653061224,245
P25958,Fold1,0.05511811023622047,0.015748031496062992,0.05511811023622047,0.07086614173228346,0.031496062992125984,0.07874015748031496,0.047244094488188976,0.10236220472440945,0.05511811023622047,0.07874015748031496,0.047244094488188976,0.023622047244094488,0.015748031496062992,0.07086614173228346,0.031496062992125984,0.07874015748031496,0.03937007874015748,0.06299212598425197,0.007874015748031496,0.031496062992125984,127
P54559,Fold1,0.08292682926829269,0.00975609756097561,0.01707317073170732,0.01707317073170732,0.07804878048780488,0.09024390243902439,0.012195121951219513,0.08536585365853659,0.04390243902439024,0.11463414634146342,0.046341463414634146,0.02926829268292683,0.046341463414634146,0.02926829268292683,0.026829268292682926,0.08536585365853659,0.05609756097560976,0.07804878048780488,0.012195121951219513,0.03902439024390244,410
P95246,Fold1,0.07677543186180422,0.013435700575815739,0.061420345489443376,0.02495201535508637,0.04990403071017274,0.09021113243761997,0.02495201535508637,0.04030710172744722,0.02111324376199616,0.08445297504798464,0.023032629558541268,0.05566218809980806,0.11132437619961612,0.02495201535508637,0.046065259117082535,0.04990403071017274,0.07293666026871401,0.08061420345489444,0.02111324376199616,0.026871401151631478,521
P46349,Fold1,0.08955223880597014,0.0042643923240938165,0.01279317697228145,0.03837953091684435,0.07036247334754797,0.07889125799573561,0.010660980810234541,0.10660980810234541,0.04051172707889126,0.1023454157782516,0.031982942430703626,0.029850746268656716,0.042643923240938165,0.021321961620469083,0.0255863539445629,0.08315565031982942,0.05543710021321962,0.1044776119402985,0.021321961620469083,0.029850746268656716,469
P43440,Fold1,0.082039911308204,0.0066518847006651885,0.015521064301552107,0.03547671840354767,0.07317073170731707,0.08869179600886919,0.015521064301552107,0.10199556541019955,0.04656319290465632,0.13747228381374724,0.04434589800443459,0.019955654101995565,0.017738359201773836,0.015521064301552107,0.03547671840354767,0.06873614190687362,0.08425720620842572,0.07760532150776053,0.008869179600886918,0.024390243902439025,451
O34853,Fold1,0.06451612903225806,0.008064516129032258,0.06451612903225806,0.07661290322580645,0.04435483870967742,0.036290322580645164,0.020161290322580645,0.06451612903225806,0.06048387096774194,0.125,0.03225806451612903,0.024193548387096774,0.020161290322580645,0.024193548387096774,0.03225806451612903,0.04838709677419355,0.07661290322580645,0.07258064516129033,0.020161290322580645,0.0846774193548387,248
P54146,Fold1,0.1261061946902655,0.0,0.03761061946902655,0.033185840707964605,0.07079646017699115,0.13716814159292035,0.024336283185840708,0.06637168141592921,0.01991150442477876,0.10398230088495575,0.0420353982300885,0.028761061946902654,0.035398230088495575,0.00663716814159292,0.028761061946902654,0.059734513274336286,0.04424778761061947,0.084070796460177,0.02654867256637168,0.024336283185840708,452
Q02114,Fold2,0.11895161290322581,0.0020161290322580645,0.038306451612903226,0.02217741935483871,0.02217741935483871,0.07056451612903226,0.006048387096774193,0.07056451612903226,0.07661290322580645,0.07459677419354839,0.016129032258064516,0.07459677419354839,0.034274193548387094,0.03225806451612903,0.034274193548387094,0.10887096774193548,0.07862903225806452,0.07056451612903226,0.0,0.04838709677419355,496
P13692,Fold2,0.14147286821705427,0.001937984496124031,0.044573643410852716,0.08139534883720931,0.009689922480620155,0.04844961240310078,0.003875968992248062,0.03682170542635659,0.06589147286821706,0.05426356589147287,0.007751937984496124,0.06395348837209303,0.03682170542635659,0.09108527131782945,0.025193798449612403,0.12403100775193798,0.08914728682170543,0.04844961240310078,0.007751937984496124,0.01744186046511628,516
P38536,Fold2,0.06340677055346589,0.0005373455131649651,0.08973670069854917,0.03868887694787748,0.035464803868887694,0.07898979043524987,0.011821601289629231,0.07469102632993015,0.054809242342826435,0.05373455131649651,0.016120365394948953,0.09457281031703385,0.0338527673293928,0.031166039763567976,0.023643202579258463,0.07737775389575496,0.07898979043524987,0.0677055346587856,0.01934443847393874,0.055346587855991405,1861
P09333,Fold2,0.10856573705179283,0.0,0.0796812749003984,0.054780876494023904,0.036852589641434265,0.06673306772908366,0.00398406374501992,0.0398406374501992,0.09860557768924302,0.05179282868525897,0.00597609561752988,0.06274900398406374,0.04282868525896414,0.01693227091633466,0.00398406374501992,0.054780876494023904,0.11155378486055777,0.12848605577689243,0.00298804780876494,0.02888446215139442,1004
P35825,Fold2,0.11889250814332247,0.0,0.06840390879478828,0.05211726384364821,0.033387622149837134,0.05781758957654723,0.004071661237785016,0.043973941368078175,0.09120521172638436,0.06596091205211727,0.003257328990228013,0.06188925081433225,0.023615635179153095,0.025244299674267102,0.017915309446254073,0.05863192182410423,0.1278501628664495,0.10830618892508144,0.003257328990228013,0.03420195439739414,1228
P0C0P9,Fold2,0.07471264367816093,0.005747126436781609,0.034482758620689655,0.040229885057471264,0.022988505747126436,0.08620689655172414,0.034482758620689655,0.04597701149425287,0.022988505747126436,0.06896551724137931,0.040229885057471264,0.1206896551724138,0.017241379310344827,0.05172413793103448,0.05747126436781609,0.06321839080459771,0.06321839080459771,0.05172413793103448,0.022988505747126436,0.07471264367816093,174
Q05044,Fold2,0.14408602150537633,0.0,0.05161290322580645,0.012903225806451613,0.01935483870967742,0.09247311827956989,0.004301075268817204,0.012903225806451613,0.08172043010752689,0.053763440860215055,0.010752688172043012,0.04516129032258064,0.012903225806451613,0.021505376344086023,0.017204301075268817,0.09247311827956989,0.17849462365591398,0.07526881720430108,0.008602150537634409,0.06451612903225806,465
Q59634,Fold2,0.12423124231242312,0.01107011070110701,0.06888068880688807,0.03936039360393604,0.024600246002460024,0.07134071340713408,0.02706027060270603,0.04305043050430504,0.028290282902829027,0.06642066420664207,0.025830258302583026,0.02214022140221402,0.05043050430504305,0.025830258302583026,0.07503075030750307,0.08733087330873308,0.08241082410824108,0.07995079950799508,0.028290282902829027,0.01845018450184502,813
Q06852,Fold2,0.05490704712494596,0.00043233895373973193,0.07738867271941202,0.1219195849546044,0.021616947686986597,0.07003891050583658,0.0030263726761781237,0.06658019887591872,0.04409857328145266,0.03718115002161695,0.014699524427150886,0.029831387808041506,0.1392131431041937,0.011673151750972763,0.016861219195849545,0.07522697795071336,0.12624297449200172,0.0514483354950281,0.007349762213575443,0.030263726761781237,2313
P35829,Fold2,0.1463963963963964,0.0,0.04504504504504504,0.018018018018018018,0.02027027027027027,0.0518018018018018,0.006756756756756757,0.036036036036036036,0.08558558558558559,0.036036036036036036,0.0045045045045045045,0.11711711711711711,0.02027027027027027,0.018018018018018018,0.018018018018018018,0.07882882882882883,0.12162162162162163,0.12387387387387387,0.0,0.0518018018018018,444
P06546,Fold2,0.0721747388414055,0.0,0.1282051282051282,0.07407407407407407,0.039886039886039885,0.06742640075973409,0.005698005698005698,0.045584045584045586,0.10921177587844255,0.06362773029439696,0.018043684710351376,0.05413105413105413,0.019943019943019943,0.017094017094017096,0.029439696106362774,0.04748338081671415,0.06837606837606838,0.09971509971509972,0.00949667616334283,0.030389363722697058,1053
P55111,Fold2,0.1478102189781022,0.012773722627737226,0.058394160583941604,0.02737226277372263,0.032846715328467155,0.09854014598540146,0.005474452554744526,0.05656934306569343,0.051094890510948905,0.058394160583941604,0.012773722627737226,0.07664233576642336,0.023722627737226276,0.041970802919708027,0.021897810218978103,0.09306569343065693,0.07846715328467153,0.06934306569343066,0.009124087591240875,0.023722627737226276,548
O32083,Fold2,0.08156028368794327,0.0,0.07446808510638298,0.0673758865248227,0.03546099290780142,0.0425531914893617,0.01773049645390071,0.07092198581560284,0.11702127659574468,0.08156028368794327,0.010638297872340425,0.031914893617021274,0.024822695035460994,0.0425531914893617,0.028368794326241134,0.09219858156028368,0.05319148936170213,0.0673758865248227,0.01773049645390071,0.0425531914893617,282
Q55242,Fold2,0.09494324045407637,0.0020639834881320948,0.07223942208462332,0.05675954592363261,0.0196078431372549,0.05985552115583075,0.021671826625386997,0.03611971104231166,0.07017543859649122,0.05572755417956656,0.013415892672858616,0.06914344685242518,0.053663570691434466,0.023735810113519093,0.018575851393188854,0.1021671826625387,0.09494324045407637,0.08771929824561403,0.01238390092879257,0.03508771929824561,969
P0A5B7,Fold2,0.06944444444444445,0.0,0.09027777777777778,0.09027777777777778,0.0625,0.0625,0.013888888888888888,0.041666666666666664,0.05555555555555555,0.06944444444444445,0.027777777777777776,0.006944444444444444,0.0625,0.027777777777777776,0.08333333333333333,0.0625,0.0763888888888889,0.0763888888888889,0.0,0.020833333333333332,144
P54423,Fold2,0.116331096196868,0.0011185682326621924,0.06152125279642058,0.06152125279642058,0.024608501118568233,0.07270693512304251,0.006711409395973154,0.040268456375838924,0.12751677852348994,0.07158836689038031,0.021252796420581657,0.05145413870246085,0.03243847874720358,0.03355704697986577,0.020134228187919462,0.07941834451901567,0.05592841163310962,0.07829977628635347,0.0044742729306487695,0.039149888143176735,894
P36921,Fold2,0.08888888888888889,0.0,0.037037037037037035,0.08148148148148149,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.05925925925925926,0.0962962962962963,0.11851851851851852,0.014814814814814815,0.06666666666666667,0.044444444444444446,0.08888888888888889,0.022222222222222223,0.044444444444444446,0.02962962962962963,0.05925925925925926,0.007407407407407408,0.05185185185185185,135
