ID,Fold,Frac_A,Frac_C,Frac_D,Frac_E,Frac_F,Frac_G,Frac_H,Frac_I,Frac_K,Frac_L,Frac_M,Frac_N,Frac_P,Frac_Q,Frac_R,Frac_S,Frac_T,Frac_V,Frac_W,Frac_Y,Length
P06739,Fold1,0.05439330543933055,0.0020920502092050207,0.03138075313807531,0.1087866108786611,0.027196652719665274,0.0397489539748954,0.010460251046025104,0.07112970711297072,0.07740585774058577,0.13179916317991633,0.012552301255230125,0.04811715481171548,0.027196652719665274,0.05230125523012552,0.056485355648535567,0.06903765690376569,0.058577405857740586,0.08577405857740586,0.008368200836820083,0.027196652719665274,478
P0ABC9,Fold1,0.0827178729689808,0.004431314623338257,0.03545051698670606,0.0413589364844904,0.06794682422451995,0.07976366322008863,0.01624815361890694,0.060561299852289516,0.025110782865583457,0.12703101920236337,0.03692762186115214,0.0310192023633678,0.03988183161004431,0.03249630723781388,0.047267355982274745,0.0723781388478582,0.060561299852289516,0.06942392909896603,0.025110782865583457,0.04431314623338257,677
P0A9C0,Fold1,0.1088560885608856,0.025830258302583026,0.05904059040590406,0.06642066420664207,0.016605166051660517,0.08487084870848709,0.025830258302583026,0.06826568265682657,0.025830258302583026,0.0996309963099631,0.014760147601476014,0.033210332103321034,0.03874538745387454,0.03136531365313653,0.08856088560885608,0.04797047970479705,0.06642066420664207,0.07195571955719557,0.01107011070110701,0.014760147601476014,542
P37433,Fold1,0.08682634730538923,0.0029940119760479044,0.05538922155688623,0.059880239520958084,0.023952095808383235,0.05089820359281437,0.016467065868263474,0.05389221556886228,0.023952095808383235,0.15568862275449102,0.02245508982035928,0.04341317365269461,0.019461077844311378,0.08233532934131736,0.08083832335329341,0.05688622754491018,0.0658682634730539,0.0658682634730539,0.01347305389221557,0.019461077844311378,668
P0AER3,Fold1,0.0975609756097561,0.012195121951219513,0.016260162601626018,0.032520325203252036,0.06504065040650407,0.06910569105691057,0.0040650406504065045,0.07723577235772358,0.028455284552845527,0.13414634146341464,0.044715447154471545,0.044715447154471545,0.04878048780487805,0.04065040650406504,0.04065040650406504,0.052845528455284556,0.052845528455284556,0.07317073170731707,0.032520325203252036,0.032520325203252036,246
P28785,Fold1,0.08872901678657075,0.03357314148681055,0.014388489208633094,0.019184652278177457,0.09832134292565947,0.08872901678657075,0.004796163069544364,0.12949640287769784,0.05515587529976019,0.1223021582733813,0.019184652278177457,0.0407673860911271,0.026378896882494004,0.014388489208633094,0.016786570743405275,0.06954436450839328,0.03357314148681055,0.050359712230215826,0.02158273381294964,0.05275779376498801,417
P0AC44,Fold1,0.09565217391304348,0.0,0.017391304347826087,0.017391304347826087,0.0782608695652174,0.06956521739130435,0.017391304347826087,0.08695652173913043,0.017391304347826087,0.1391304347826087,0.034782608695652174,0.017391304347826087,0.008695652173913044,0.017391304347826087,0.02608695652173913,0.043478260869565216,0.06086956521739131,0.16521739130434782,0.034782608695652174,0.05217391304347826,115
P76180,Fold1,0.1095890410958904,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.06164383561643835,0.04794520547945205,0.00684931506849315,0.0684931506849315,0.03424657534246575,0.18493150684931506,0.00684931506849315,0.00684931506849315,0.04794520547945205,0.0410958904109589,0.04794520547945205,0.0547945205479452,0.11643835616438356,0.0684931506849315,0.0410958904109589,0.03424657534246575,146
P0AF54,Fold1,0.0673076923076923,0.0,0.019230769230769232,0.057692307692307696,0.057692307692307696,0.08653846153846154,0.019230769230769232,0.1346153846153846,0.009615384615384616,0.09615384615384616,0.019230769230769232,0.0673076923076923,0.038461538461538464,0.028846153846153848,0.0673076923076923,0.038461538461538464,0.057692307692307696,0.08653846153846154,0.019230769230769232,0.028846153846153848,104
P36672,Fold1,0.09302325581395349,0.012684989429175475,0.023255813953488372,0.023255813953488372,0.04439746300211417,0.10359408033826638,0.016913319238900635,0.10570824524312897,0.02959830866807611,0.12050739957716702,0.03805496828752643,0.03171247357293869,0.052854122621564484,0.052854122621564484,0.03382663847780127,0.048625792811839326,0.040169133192389,0.0824524312896406,0.014799154334038054,0.03171247357293869,473
P77306,Fold1,0.1410488245931284,0.0018083182640144665,0.039783001808318265,0.11211573236889692,0.027124773960216998,0.0433996383363472,0.0054249547920434,0.0650994575045208,0.048824593128390596,0.081374321880651,0.0216998191681736,0.0433996383363472,0.019891500904159132,0.07233273056057866,0.07233273056057866,0.054249547920433995,0.06690777576853527,0.07775768535262206,0.0018083182640144665,0.003616636528028933,553
P15070,Fold1,0.072992700729927,0.0,0.0948905109489051,0.058394160583941604,0.014598540145985401,0.08759124087591241,0.0,0.072992700729927,0.0364963503649635,0.10948905109489052,0.043795620437956206,0.0364963503649635,0.029197080291970802,0.043795620437956206,0.058394160583941604,0.072992700729927,0.06569343065693431,0.08029197080291971,0.0072992700729927005,0.014598540145985401,137
P69432,Fold1,0.10218978102189781,0.0,0.021897810218978103,0.0364963503649635,0.058394160583941604,0.014598540145985401,0.029197080291970802,0.051094890510948905,0.0364963503649635,0.1386861313868613,0.029197080291970802,0.029197080291970802,0.021897810218978103,0.0948905109489051,0.051094890510948905,0.058394160583941604,0.058394160583941604,0.08029197080291971,0.021897810218978103,0.06569343065693431,137
P23894,Fold1,0.11262798634812286,0.0034129692832764505,0.023890784982935155,0.06143344709897611,0.04778156996587031,0.07849829351535836,0.020477815699658702,0.07167235494880546,0.027303754266211604,0.11262798634812286,0.05802047781569966,0.03754266211604096,0.027303754266211604,0.03754266211604096,0.05460750853242321,0.07508532423208192,0.051194539249146756,0.07508532423208192,0.010238907849829351,0.013651877133105802,293
Q05490,Fold1,0.26062322946175637,0.0084985835694051,0.0679886685552408,0.042492917847025496,0.019830028328611898,0.07932011331444759,0.0084985835694051,0.0226628895184136,0.0113314447592068,0.10198300283286119,0.0169971671388102,0.0028328611898017,0.0679886685552408,0.0821529745042493,0.09631728045325778,0.019830028328611898,0.036827195467422094,0.028328611898016998,0.0113314447592068,0.014164305949008499,353
P0A6A0,Fold1,0.06227106227106227,0.005494505494505495,0.047619047619047616,0.07142857142857142,0.054945054945054944,0.06043956043956044,0.018315018315018316,0.05860805860805861,0.056776556776556776,0.12637362637362637,0.027472527472527472,0.031135531135531136,0.0641025641025641,0.038461538461538464,0.07509157509157509,0.040293040293040296,0.031135531135531136,0.07326007326007326,0.023809523809523808,0.03296703296703297,546
P0A6J5,Fold1,0.09490740740740741,0.013888888888888888,0.046296296296296294,0.06018518518518518,0.027777777777777776,0.09722222222222222,0.020833333333333332,0.041666666666666664,0.03009259259259259,0.09953703703703703,0.03009259259259259,0.03009259259259259,0.05324074074074074,0.05092592592592592,0.06712962962962964,0.04398148148148148,0.06712962962962964,0.06944444444444445,0.018518518518518517,0.037037037037037035,432
P76242,Fold1,0.14249363867684478,0.017811704834605598,0.01272264631043257,0.007633587786259542,0.043256997455470736,0.10687022900763359,0.02544529262086514,0.06870229007633588,0.01272264631043257,0.178117048346056,0.035623409669211195,0.017811704834605598,0.04834605597964377,0.027989821882951654,0.043256997455470736,0.06870229007633588,0.058524173027989825,0.04580152671755725,0.020356234096692113,0.017811704834605598,393
P0AD30,Fold1,0.10780669144981413,0.01486988847583643,0.022304832713754646,0.01486988847583643,0.06691449814126393,0.11895910780669144,0.011152416356877323,0.07063197026022305,0.03717472118959108,0.15613382899628253,0.05204460966542751,0.02973977695167286,0.02973977695167286,0.03345724907063197,0.03345724907063197,0.06319702602230483,0.03345724907063197,0.07063197026022305,0.007434944237918215,0.026022304832713755,269
P33695,Fold1,0.13592233009708737,0.025889967637540454,0.045307443365695796,0.05825242718446602,0.038834951456310676,0.08414239482200647,0.032362459546925564,0.03559870550161812,0.022653721682847898,0.11003236245954692,0.016181229773462782,0.032362459546925564,0.04854368932038835,0.009708737864077669,0.0970873786407767,0.05825242718446602,0.061488673139158574,0.05177993527508091,0.019417475728155338,0.016181229773462782,309
Q59659,Fold1,0.13076923076923078,0.007692307692307693,0.023076923076923078,0.015384615384615385,0.046153846153846156,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.007692307692307693,0.14615384615384616,0.023076923076923078,0.015384615384615385,0.03076923076923077,0.023076923076923078,0.046153846153846156,0.06153846153846154,0.05384615384615385,0.1,0.046153846153846156,0.03076923076923077,130
P0ABG4,Fold1,0.08454106280193237,0.004830917874396135,0.028985507246376812,0.033816425120772944,0.06280193236714976,0.0893719806763285,0.004830917874396135,0.0821256038647343,0.03140096618357488,0.16183574879227053,0.04589371980676329,0.016908212560386472,0.036231884057971016,0.026570048309178744,0.06038647342995169,0.06280193236714976,0.04589371980676329,0.07004830917874397,0.024154589371980676,0.026570048309178744,414
P09391,Fold1,0.11231884057971014,0.0036231884057971015,0.03260869565217391,0.03260869565217391,0.06521739130434782,0.08695652173913043,0.025362318840579712,0.057971014492753624,0.021739130434782608,0.11956521739130435,0.04710144927536232,0.021739130434782608,0.03260869565217391,0.04710144927536232,0.057971014492753624,0.050724637681159424,0.028985507246376812,0.07246376811594203,0.04710144927536232,0.036231884057971016,276
P0ABB8,Fold1,0.09242761692650334,0.011135857461024499,0.05011135857461024,0.05679287305122494,0.0400890868596882,0.05790645879732739,0.022271714922048998,0.06792873051224944,0.03897550111358575,0.12026726057906459,0.03229398663697105,0.0334075723830735,0.04788418708240535,0.044543429844097995,0.04788418708240535,0.05679287305122494,0.06347438752783964,0.08129175946547884,0.01893095768374165,0.015590200445434299,898
P06974,Fold1,0.04491017964071856,0.0029940119760479044,0.05089820359281437,0.07784431137724551,0.041916167664670656,0.05389221556886228,0.023952095808383235,0.0748502994011976,0.02694610778443114,0.11976047904191617,0.014970059880239521,0.07784431137724551,0.0688622754491018,0.041916167664670656,0.0748502994011976,0.05688622754491018,0.04491017964071856,0.07784431137724551,0.005988023952095809,0.017964071856287425,334
P39314,Fold1,0.10493827160493827,0.021604938271604937,0.018518518518518517,0.021604938271604937,0.027777777777777776,0.07098765432098765,0.006172839506172839,0.07098765432098765,0.015432098765432098,0.1728395061728395,0.043209876543209874,0.024691358024691357,0.07098765432098765,0.027777777777777776,0.046296296296296294,0.04938271604938271,0.046296296296296294,0.08950617283950617,0.037037037037037035,0.033950617283950615,324
P41036,Fold1,0.125,0.012096774193548387,0.028225806451612902,0.018145161290322582,0.06653225806451613,0.10685483870967742,0.012096774193548387,0.06854838709677419,0.028225806451612902,0.1310483870967742,0.028225806451612902,0.024193548387096774,0.036290322580645164,0.03024193548387097,0.04435483870967742,0.05443548387096774,0.04838709677419355,0.07862903225806452,0.03024193548387097,0.028225806451612902,496
P0ABB0,Fold1,0.11306042884990253,0.007797270955165692,0.05458089668615984,0.06042884990253411,0.02729044834307992,0.0935672514619883,0.01364522417153996,0.07797270955165692,0.04678362573099415,0.08966861598440545,0.01949317738791423,0.031189083820662766,0.03508771929824561,0.05458089668615984,0.056530214424951264,0.06237816764132553,0.04483430799220273,0.07797270955165692,0.001949317738791423,0.031189083820662766,513
P0AF16,Fold1,0.12720156555772993,0.003913894324853229,0.021526418786692758,0.0136986301369863,0.06653620352250489,0.07240704500978473,0.009784735812133072,0.06457925636007827,0.03718199608610567,0.16046966731898238,0.0410958904109589,0.023483365949119372,0.046966731898238745,0.0273972602739726,0.03913894324853229,0.0684931506849315,0.04500978473581213,0.08806262230919765,0.01761252446183953,0.025440313111545987,511
P77804,Fold1,0.08366533864541832,0.0,0.045816733067729085,0.06573705179282868,0.03386454183266932,0.07171314741035857,0.00796812749003984,0.045816733067729085,0.07370517928286853,0.11155378486055777,0.027888446215139442,0.05976095617529881,0.04183266932270916,0.0796812749003984,0.013944223107569721,0.08565737051792828,0.055776892430278883,0.06374501992031872,0.0099601593625498,0.021912350597609563,502
P0AG00,Fold1,0.11781609195402298,0.0028735632183908046,0.06321839080459771,0.05747126436781609,0.040229885057471264,0.05172413793103448,0.005747126436781609,0.04885057471264368,0.03735632183908046,0.09770114942528736,0.04597701149425287,0.04885057471264368,0.04597701149425287,0.0603448275862069,0.08045977011494253,0.04885057471264368,0.04885057471264368,0.04597701149425287,0.020114942528735632,0.031609195402298854,348
P18777,Fold1,0.10801393728222997,0.010452961672473868,0.013937282229965157,0.017421602787456445,0.04878048780487805,0.10801393728222997,0.013937282229965157,0.0627177700348432,0.013937282229965157,0.1602787456445993,0.0627177700348432,0.013937282229965157,0.03832752613240418,0.027874564459930314,0.0313588850174216,0.07317073170731707,0.0313588850174216,0.10452961672473868,0.03832752613240418,0.020905923344947737,287
P75885,Fold1,0.19801980198019803,0.0,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.12871287128712872,0.019801980198019802,0.009900990099009901,0.019801980198019802,0.039603960396039604,0.0297029702970297,0.0297029702970297,0.019801980198019802,0.0,0.009900990099009901,0.04950495049504951,0.297029702970297,0.0891089108910891,0.0,0.0,101
P76657,Fold1,0.07655502392344497,0.023923444976076555,0.03349282296650718,0.0430622009569378,0.04784688995215311,0.07655502392344497,0.04784688995215311,0.11004784688995216,0.023923444976076555,0.15789473684210525,0.019138755980861243,0.028708133971291867,0.04784688995215311,0.03349282296650718,0.019138755980861243,0.05741626794258373,0.05263157894736842,0.04784688995215311,0.014354066985645933,0.03827751196172249,209
P77921,Fold1,0.14,0.0,0.04,0.04,0.06,0.06,0.1,0.1,0.04,0.08,0.04,0.02,0.0,0.04,0.02,0.08,0.06,0.06,0.02,0.0,50
P77400,Fold1,0.13023255813953488,0.004651162790697674,0.01627906976744186,0.023255813953488372,0.046511627906976744,0.08837209302325581,0.01627906976744186,0.09069767441860466,0.020930232558139535,0.15348837209302327,0.046511627906976744,0.04186046511627907,0.023255813953488372,0.018604651162790697,0.027906976744186046,0.07906976744186046,0.03255813953488372,0.09534883720930233,0.01627906976744186,0.027906976744186046,430
P08400,Fold1,0.05104408352668213,0.0069605568445475635,0.025522041763341066,0.07424593967517401,0.03944315545243619,0.06960556844547564,0.03480278422273782,0.03944315545243619,0.03944315545243619,0.14385150812064965,0.027842227378190254,0.05104408352668213,0.048723897911832945,0.04640371229698376,0.08584686774941995,0.048723897911832945,0.058004640371229696,0.06496519721577726,0.025522041763341066,0.018561484918793503,431
P80588,Fold1,0.20833333333333334,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.013888888888888888,0.05555555555555555,0.05555555555555555,0.1388888888888889,0.027777777777777776,0.013888888888888888,0.05555555555555555,0.041666666666666664,0.027777777777777776,0.013888888888888888,0.09722222222222222,0.05555555555555555,0.05555555555555555,0.0,72
P0AGM0,Fold1,0.07449856733524356,0.0057306590257879654,0.008595988538681949,0.03151862464183381,0.04871060171919771,0.07163323782234957,0.025787965616045846,0.0659025787965616,0.04011461318051576,0.18051575931232092,0.0659025787965616,0.02865329512893983,0.05157593123209169,0.022922636103151862,0.03724928366762178,0.045845272206303724,0.04871060171919771,0.11461318051575932,0.02005730659025788,0.011461318051575931,349
P39284,Fold1,0.0673076923076923,0.038461538461538464,0.057692307692307696,0.028846153846153848,0.11538461538461539,0.04807692307692308,0.0,0.07692307692307693,0.028846153846153848,0.125,0.057692307692307696,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.019230769230769232,0.04807692307692308,0.057692307692307696,0.07692307692307693,0.038461538461538464,104
P33011,Fold1,0.07386363636363637,0.011363636363636364,0.019886363636363636,0.05113636363636364,0.03409090909090909,0.056818181818181816,0.028409090909090908,0.07670454545454546,0.03409090909090909,0.16193181818181818,0.03125,0.03977272727272727,0.048295454545454544,0.04261363636363636,0.0625,0.05113636363636364,0.05397727272727273,0.06818181818181818,0.02556818181818182,0.028409090909090908,352
P75835,Fold1,0.10504201680672269,0.01050420168067227,0.02100840336134454,0.02100840336134454,0.06302521008403361,0.07773109243697479,0.008403361344537815,0.07142857142857142,0.046218487394957986,0.11554621848739496,0.04831932773109244,0.04831932773109244,0.04201680672268908,0.0273109243697479,0.018907563025210083,0.04201680672268908,0.06302521008403361,0.09663865546218488,0.0273109243697479,0.046218487394957986,476
P0AEB2,Fold1,0.08684863523573201,0.004962779156327543,0.062034739454094295,0.03970223325062035,0.052109181141439205,0.08684863523573201,0.017369727047146403,0.062034739454094295,0.06451612903225806,0.09181141439205956,0.03722084367245657,0.05707196029776675,0.03225806451612903,0.04218362282878412,0.04218362282878412,0.062034739454094295,0.05459057071960298,0.06451612903225806,0.01240694789081886,0.02729528535980149,403
P0AAZ0,Fold1,0.06790123456790123,0.006172839506172839,0.018518518518518517,0.043209876543209874,0.07407407407407407,0.05555555555555555,0.018518518518518517,0.07407407407407407,0.030864197530864196,0.16666666666666666,0.037037037037037035,0.012345679012345678,0.030864197530864196,0.037037037037037035,0.06172839506172839,0.09259259259259259,0.04938271604938271,0.06790123456790123,0.030864197530864196,0.024691358024691357,162
P0ACX0,Fold1,0.12612612612612611,0.018018018018018018,0.0,0.018018018018018018,0.05405405405405406,0.07207207207207207,0.018018018018018018,0.13513513513513514,0.036036036036036036,0.13513513513513514,0.036036036036036036,0.009009009009009009,0.036036036036036036,0.0,0.02702702702702703,0.05405405405405406,0.036036036036036036,0.09009009009009009,0.04504504504504504,0.05405405405405406,111
P64423,Fold1,0.07033639143730887,0.01834862385321101,0.08868501529051988,0.045871559633027525,0.027522935779816515,0.08256880733944955,0.021406727828746176,0.05504587155963303,0.01834862385321101,0.12844036697247707,0.039755351681957186,0.027522935779816515,0.04281345565749235,0.039755351681957186,0.08256880733944955,0.045871559633027525,0.04892966360856269,0.0764525993883792,0.024464831804281346,0.01529051987767584,327
P37746,Fold1,0.07228915662650602,0.00963855421686747,0.012048192771084338,0.01927710843373494,0.05783132530120482,0.06265060240963856,0.012048192771084338,0.12530120481927712,0.04819277108433735,0.1566265060240964,0.024096385542168676,0.05301204819277108,0.033734939759036145,0.01927710843373494,0.024096385542168676,0.08433734939759036,0.06506024096385542,0.07951807228915662,0.012048192771084338,0.02891566265060241,415
P37002,Fold1,0.10236220472440945,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.11023622047244094,0.11023622047244094,0.015748031496062992,0.06299212598425197,0.007874015748031496,0.15748031496062992,0.031496062992125984,0.03937007874015748,0.023622047244094488,0.023622047244094488,0.031496062992125984,0.06299212598425197,0.08661417322834646,0.06299212598425197,0.03937007874015748,0.0,127
P37617,Fold1,0.16256830601092895,0.012295081967213115,0.03825136612021858,0.06420765027322405,0.02459016393442623,0.08060109289617487,0.012295081967213115,0.06147540983606557,0.03415300546448088,0.12431693989071038,0.017759562841530054,0.028688524590163935,0.040983606557377046,0.03551912568306011,0.056010928961748634,0.04781420765027322,0.06693989071038252,0.07513661202185792,0.00819672131147541,0.00819672131147541,732
P37739,Fold1,0.1598173515981735,0.0030441400304414,0.045662100456621,0.0593607305936073,0.0258751902587519,0.0852359208523592,0.015220700152207,0.0410958904109589,0.015220700152207,0.1202435312024353,0.0319634703196347,0.0167427701674277,0.0563165905631659,0.0380517503805175,0.091324200913242,0.045662100456621,0.045662100456621,0.0821917808219178,0.0106544901065449,0.0106544901065449,657
P0A6E6,Fold1,0.1223021582733813,0.0,0.04316546762589928,0.09352517985611511,0.014388489208633094,0.08633093525179857,0.04316546762589928,0.07913669064748201,0.05755395683453238,0.08633093525179857,0.04316546762589928,0.007194244604316547,0.02877697841726619,0.05755395683453238,0.03597122302158273,0.05755395683453238,0.04316546762589928,0.07194244604316546,0.0,0.02877697841726619,139
P0AE16,Fold1,0.12219959266802444,0.010183299389002037,0.03054989816700611,0.02240325865580448,0.06109979633401222,0.09164969450101833,0.008146639511201629,0.048879837067209775,0.020366598778004074,0.18126272912423624,0.03054989816700611,0.018329938900203666,0.034623217922606926,0.028513238289205704,0.038696537678207736,0.054989816700611,0.06109979633401222,0.07535641547861507,0.03054989816700611,0.03054989816700611,491
P0ABJ1,Fold1,0.10793650793650794,0.0031746031746031746,0.0380952380952381,0.050793650793650794,0.05396825396825397,0.06031746031746032,0.02857142857142857,0.06349206349206349,0.06349206349206349,0.0761904761904762,0.050793650793650794,0.044444444444444446,0.05714285714285714,0.02857142857142857,0.022222222222222223,0.08571428571428572,0.047619047619047616,0.06031746031746032,0.025396825396825397,0.031746031746031744,315
P77589,Fold1,0.15384615384615385,0.009925558312655087,0.01488833746898263,0.01488833746898263,0.052109181141439205,0.12158808933002481,0.0,0.04218362282878412,0.01240694789081886,0.17369727047146402,0.052109181141439205,0.009925558312655087,0.04714640198511166,0.02977667493796526,0.03970223325062035,0.06947890818858561,0.052109181141439205,0.06947890818858561,0.017369727047146403,0.017369727047146403,403
P52636,Fold1,0.08683473389355742,0.036414565826330535,0.0196078431372549,0.025210084033613446,0.04201680672268908,0.06442577030812324,0.014005602240896359,0.06442577030812324,0.04481792717086835,0.13725490196078433,0.04201680672268908,0.025210084033613446,0.056022408963585436,0.025210084033613446,0.056022408963585436,0.058823529411764705,0.058823529411764705,0.0700280112044818,0.03361344537815126,0.0392156862745098,357
P45130,Fold1,0.06557377049180328,0.020491803278688523,0.045081967213114756,0.03278688524590164,0.09836065573770492,0.036885245901639344,0.012295081967213115,0.07377049180327869,0.07377049180327869,0.11885245901639344,0.028688524590163935,0.028688524590163935,0.045081967213114756,0.036885245901639344,0.06967213114754098,0.05327868852459016,0.06557377049180328,0.06147540983606557,0.0,0.03278688524590164,244
Q47377,Fold1,0.0990990990990991,0.036036036036036036,0.0,0.009009009009009009,0.036036036036036036,0.07207207207207207,0.02702702702702703,0.07207207207207207,0.036036036036036036,0.18018018018018017,0.02702702702702703,0.02702702702702703,0.036036036036036036,0.036036036036036036,0.02702702702702703,0.04504504504504504,0.036036036036036036,0.13513513513513514,0.05405405405405406,0.009009009009009009,111
P75712,Fold1,0.09917355371900827,0.010330578512396695,0.024793388429752067,0.01859504132231405,0.07231404958677685,0.10950413223140495,0.012396694214876033,0.09917355371900827,0.03512396694214876,0.11570247933884298,0.030991735537190084,0.0371900826446281,0.03305785123966942,0.030991735537190084,0.022727272727272728,0.05371900826446281,0.05165289256198347,0.08057851239669421,0.022727272727272728,0.03925619834710744,484
P30878,Fold1,0.09243697478991597,0.008403361344537815,0.037815126050420166,0.014705882352941176,0.07563025210084033,0.07563025210084033,0.01050420168067227,0.08403361344537816,0.029411764705882353,0.12184873949579832,0.037815126050420166,0.031512605042016806,0.03571428571428571,0.025210084033613446,0.03571428571428571,0.0546218487394958,0.06512605042016807,0.09453781512605042,0.01680672268907563,0.052521008403361345,476
P54702,Fold1,0.10227272727272728,0.003787878787878788,0.01893939393939394,0.022727272727272728,0.06818181818181818,0.06060606060606061,0.01893939393939394,0.09090909090909091,0.007575757575757576,0.20075757575757575,0.06060606060606061,0.04924242424242424,0.06439393939393939,0.026515151515151516,0.026515151515151516,0.04924242424242424,0.05303030303030303,0.04924242424242424,0.01893939393939394,0.007575757575757576,264
Q56973,Fold1,0.08029197080291971,0.0072992700729927005,0.043795620437956206,0.043795620437956206,0.014598540145985401,0.051094890510948905,0.029197080291970802,0.029197080291970802,0.043795620437956206,0.19708029197080293,0.029197080291970802,0.051094890510948905,0.051094890510948905,0.072992700729927,0.06569343065693431,0.0364963503649635,0.043795620437956206,0.08029197080291971,0.014598540145985401,0.014598540145985401,137
P23910,Fold1,0.12436548223350254,0.012690355329949238,0.01015228426395939,0.017766497461928935,0.07360406091370558,0.1116751269035533,0.012690355329949238,0.07106598984771574,0.030456852791878174,0.1446700507614213,0.05583756345177665,0.025380710659898477,0.03553299492385787,0.017766497461928935,0.027918781725888325,0.07106598984771574,0.03807106598984772,0.07106598984771574,0.01015228426395939,0.03807106598984772,394
P09852,Fold1,0.11969111969111969,0.03088803088803089,0.05405405405405406,0.05405405405405406,0.03474903474903475,0.05405405405405406,0.03861003861003861,0.03088803088803089,0.019305019305019305,0.16988416988416988,0.007722007722007722,0.04247104247104247,0.05405405405405406,0.05405405405405406,0.0888030888030888,0.05405405405405406,0.02702702702702703,0.03861003861003861,0.007722007722007722,0.019305019305019305,259
P69428,Fold1,0.10112359550561797,0.0,0.11235955056179775,0.0449438202247191,0.033707865168539325,0.07865168539325842,0.011235955056179775,0.0898876404494382,0.1348314606741573,0.06741573033707865,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.07865168539325842,0.011235955056179775,0.06741573033707865,0.06741573033707865,0.0449438202247191,0.011235955056179775,0.0,89
P0A1W8,Fold1,0.13439635535307518,0.011389521640091117,0.025056947608200455,0.011389521640091117,0.05466970387243736,0.09111617312072894,0.015945330296127564,0.08200455580865604,0.01366742596810934,0.14123006833712984,0.02733485193621868,0.022779043280182234,0.04555808656036447,0.022779043280182234,0.029612756264236904,0.06378132118451026,0.06378132118451026,0.0979498861047836,0.018223234624145785,0.02733485193621868,439
P04825,Fold1,0.1,0.009195402298850575,0.07126436781609195,0.06896551724137931,0.04597701149425287,0.04367816091954023,0.02528735632183908,0.047126436781609195,0.040229885057471264,0.10689655172413794,0.02413793103448276,0.05057471264367816,0.04252873563218391,0.04827586206896552,0.06091954022988506,0.047126436781609195,0.05747126436781609,0.059770114942528735,0.014942528735632184,0.035632183908045977,870
P76221,Fold1,0.12340425531914893,0.00851063829787234,0.01702127659574468,0.02127659574468085,0.09787234042553192,0.07659574468085106,0.00851063829787234,0.08085106382978724,0.029787234042553193,0.1276595744680851,0.04680851063829787,0.01276595744680851,0.029787234042553193,0.029787234042553193,0.05106382978723404,0.059574468085106386,0.059574468085106386,0.06382978723404255,0.029787234042553193,0.02553191489361702,235
P0ABC0,Fold1,0.12698412698412698,0.0,0.007936507936507936,0.007936507936507936,0.07142857142857142,0.05555555555555555,0.015873015873015872,0.047619047619047616,0.047619047619047616,0.18253968253968253,0.023809523809523808,0.031746031746031744,0.03968253968253968,0.023809523809523808,0.031746031746031744,0.05555555555555555,0.023809523809523808,0.1746031746031746,0.031746031746031744,0.0,126
P0AFL1,Fold1,0.12811387900355872,0.0071174377224199285,0.03202846975088968,0.021352313167259787,0.05338078291814947,0.0711743772241993,0.0071174377224199285,0.08185053380782918,0.010676156583629894,0.1387900355871886,0.0498220640569395,0.021352313167259787,0.042704626334519574,0.0071174377224199285,0.06405693950177936,0.06405693950177936,0.060498220640569395,0.09252669039145907,0.028469750889679714,0.017793594306049824,281
P18814,Fold1,0.12162162162162163,0.0033783783783783786,0.02364864864864865,0.02364864864864865,0.06418918918918919,0.0777027027027027,0.016891891891891893,0.07432432432432433,0.02364864864864865,0.15202702702702703,0.030405405405405407,0.02364864864864865,0.05405405405405406,0.030405405405405407,0.033783783783783786,0.0472972972972973,0.057432432432432436,0.08783783783783784,0.02702702702702703,0.02702702702702703,296
P0AET5,Fold1,0.09473684210526316,0.015789473684210527,0.021052631578947368,0.015789473684210527,0.09473684210526316,0.07368421052631578,0.010526315789473684,0.11578947368421053,0.031578947368421054,0.15263157894736842,0.02631578947368421,0.010526315789473684,0.021052631578947368,0.02631578947368421,0.03684210526315789,0.08421052631578947,0.02631578947368421,0.1,0.021052631578947368,0.021052631578947368,190
P67601,Fold1,0.06578947368421052,0.0,0.039473684210526314,0.02631578947368421,0.06578947368421052,0.046052631578947366,0.006578947368421052,0.13815789473684212,0.039473684210526314,0.15789473684210525,0.03289473684210526,0.046052631578947366,0.02631578947368421,0.03289473684210526,0.07236842105263158,0.03289473684210526,0.046052631578947366,0.07236842105263158,0.019736842105263157,0.03289473684210526,152
Q06916,Fold1,0.14173228346456693,0.0,0.01968503937007874,0.047244094488188976,0.03937007874015748,0.14960629921259844,0.03543307086614173,0.01968503937007874,0.011811023622047244,0.1732283464566929,0.03543307086614173,0.011811023622047244,0.047244094488188976,0.023622047244094488,0.03937007874015748,0.07086614173228346,0.031496062992125984,0.08267716535433071,0.015748031496062992,0.003937007874015748,254
